age,annual_income,employment_length,employment_type,education,marital_status,num_dependents,monthly_income,existing_monthly_debt,monthly_payment,debt_to_income_ratio,payment_to_income_ratio,credit_score,num_credit_accounts,num_delinquencies_2yrs,num_inquiries_6mo,recent_inquiry_count,credit_utilization,available_credit,loan_amount,loan_term,interest_rate,loan_to_value_ratio,total_debt_amount,monthly_free_cash_flow
40,87000.0,3.9,Full-time,Some College,Married,3,7250.0,2718.81,263.61,0.411,0.036,676,7,0.0,4,4,0.428,41412.8,11500.0,60,13.33,0.0,42487.2,4267.58
39,72500.0,4.6,Full-time,Graduate,Married,1,6042.0,2184.04,2580.75,0.789,0.427,701,4,0.0,0,0,0.37,129087.0,432300.0,360,5.96,0.699,508113.0,1276.88
42,43800.0,10.3,Contract,Some College,Single,1,3650.0,1338.74,2031.81,0.923,0.557,715,12,0.0,0,0,0.426,50512.0,292300.0,360,7.44,0.634,329788.0,279.45
39,158700.0,6.0,Full-time,Bachelor,Married,1,13225.0,2208.67,447.0,0.201,0.034,788,9,0.0,2,2,0.557,142203.0,14900.0,0,14.28,0.0,193697.0,10569.33
39,39100.0,3.5,Full-time,Some College,Single,1,3258.0,222.61,606.29,0.254,0.186,668,9,0.0,0,0,0.276,69793.6,23200.0,48,11.59,0.0,49806.4,2429.43
28,28900.0,8.9,Contract,Some College,Married,0,2408.33,793.81,1187.1,0.823,0.493,665,9,0.0,3,3,0.803,5732.7,34100.0,36,15.3,0.0,57467.3,427.42
22,32100.0,4.6,Self-employed,Some College,Married,0,2675.0,944.12,429.32,0.513,0.16,708,9,0.0,3,3,0.423,38485.9,18700.0,60,13.4,0.0,46914.1,1301.56
56,123200.0,7.6,Self-employed,Advanced,Married,1,10267.0,1985.9,2196.7,0.407,0.214,783,13,0.0,5,5,0.516,181838.8,273800.0,180,5.22,0.838,467661.2,6084.066666666666
40,48400.0,6.9,Full-time,Graduate,Married,0,4033.33,521.59,1382.03,0.472,0.343,749,2,0.0,1,1,0.494,59758.6,296600.0,360,3.8,0.841,354941.4,2129.71
26,83900.0,1.3,Full-time,Bachelor,Single,0,6991.67,1095.45,2537.13,0.52,0.363,683,5,0.0,1,1,0.559,39249.0,339300.0,360,8.2,0.689,389051.0,3359.086666666667
42,61800.0,7.4,Full-time,Bachelor,Married,1,5150.0,1484.52,105.0,0.309,0.02,738,5,0.0,0,0,0.423,47948.7,3500.0,0,16.0,0.0,38651.3,3560.48
39,90000.0,8.1,Part-time,Graduate,Married,1,7500.0,947.19,144.0,0.145,0.019,689,8,0.0,1,1,0.494,84147.8,4800.0,0,17.97,0.0,86952.2,6408.8099999999995
47,32400.0,4.6,Full-time,Some College,Married,2,2700.0,991.33,1141.73,0.79,0.423,767,20,0.0,0,0,0.333,44088.7,196500.0,360,5.71,0.811,218511.3,566.94
34,32000.0,5.5,Full-time,Graduate,Single,1,2666.67,712.96,1404.19,0.794,0.527,730,23,0.0,2,2,0.39,31903.0,266100.0,360,4.85,0.874,286497.0,549.52
26,20000.0,2.4,Self-employed,Bachelor,Married,1,1667.0,641.31,363.0,0.603,0.218,658,5,0.0,3,3,0.344,18302.4,12100.0,0,17.8,0.0,21697.6,662.3566666666668
33,24100.0,3.9,Full-time,High School,Married,2,2008.33,421.9,212.6,0.316,0.106,640,9,0.0,4,4,0.802,11800.8,9300.0,60,13.21,0.0,57099.2,1373.83
28,87200.0,5.1,Full-time,Graduate,Married,5,7267.0,2197.59,667.69,0.394,0.092,724,10,0.0,5,5,0.486,127626.2,14000.0,24,13.32,0.0,134673.8,4401.39
24,70600.0,4.6,Part-time,Graduate,Single,0,5883.33,1823.01,362.2,0.371,0.062,755,6,0.0,0,0,0.409,131497.5,11400.0,36,8.94,0.0,102402.5,3698.12
35,38600.0,8.2,Self-employed,Bachelor,Married,0,3216.67,524.63,307.93,0.259,0.096,666,7,0.0,1,1,0.704,16161.599999999999,11700.0,48,11.97,0.0,50138.4,2384.1066666666666
48,35900.0,9.2,Self-employed,High School,Married,1,2991.67,1190.05,554.96,0.583,0.186,673,12,0.0,4,4,0.214,42365.4,24000.0,60,13.72,0.0,35534.6,1246.66
46,41700.0,5.1,Self-employed,Bachelor,Divorced,0,3475.0,1208.77,244.49,0.418,0.07,722,9,0.0,2,2,0.41,64310.0,5300.0,24,9.97,0.0,49990.0,2021.74
29,23800.0,7.1,Full-time,High School,Married,1,1983.0,461.77,2794.91,1.642,1.409,676,11,0.0,0,0,0.825,3325.0,380900.0,360,8.0,0.784,396575.0,-1273.3466666666666
41,42600.0,2.8,Full-time,Some College,Married,1,3550.0,393.76,126.0,0.146,0.035,777,11,0.0,3,3,0.219,106450.3,4200.0,0,17.55,0.0,34049.7,3030.24
31,99200.0,13.8,Full-time,Advanced,Divorced,1,8266.67,2126.56,325.87,0.297,0.039,730,12,0.0,1,1,0.37,159264.0,12800.0,48,10.2,0.0,106336.0,5814.24
32,41700.0,11.7,Full-time,Bachelor,Single,1,3475.0,964.5,1307.29,0.654,0.376,713,14,0.0,0,0,0.737,28509.2,222800.0,360,5.8,0.881,302690.8,1203.21
54,95600.0,5.4,Full-time,Bachelor,Married,1,7966.67,1378.83,882.06,0.284,0.111,843,15,0.0,2,2,0.176,246293.6,27500.0,36,9.59,0.0,80106.4,5705.78
38,103600.0,7.3,Full-time,Bachelor,Married,0,8633.33,2631.7,186.0,0.326,0.022,754,5,0.0,1,1,0.599,131367.6,6200.0,0,19.05,0.0,202432.4,5815.63
45,83600.0,9.3,Full-time,Advanced,Married,2,6967.0,1460.3,383.88,0.265,0.055,832,11,0.0,1,1,0.615,36575.0,12100.0,36,8.84,0.0,70525.0,5122.486666666668
41,30900.0,6.6,Full-time,Some College,Divorced,0,2575.0,723.35,282.0,0.39,0.11,682,11,0.0,2,2,0.765,18165.5,9400.0,0,18.79,0.0,68534.5,1569.65
29,31700.0,7.8,Full-time,Some College,Single,1,2642.0,690.13,267.0,0.362,0.101,651,4,0.0,0,0,0.324,26972.4,8900.0,0,20.8,0.0,21827.6,1684.54
38,26900.0,9.3,Self-employed,High School,Married,2,2242.0,361.35,536.34,0.4,0.239,746,9,0.0,0,0,0.3,19180.0,11700.0,24,9.34,0.0,19920.0,1343.9766666666665
26,25400.0,5.5,Unknown,High School,Married,2,2117.0,618.51,590.64,0.571,0.279,668,7,0.0,0,0,0.596,27148.8,17600.0,36,12.72,0.0,57651.2,907.5166666666664
25,94500.0,7.4,Full-time,Bachelor,Married,1,7875.0,2474.93,1193.81,0.466,0.152,678,8,0.0,1,1,0.334,87046.2,187700.0,360,6.56,0.793,231353.8,4206.26
26,39900.0,5.2,Part-time,Bachelor,Single,1,3325.0,1315.92,1349.56,0.802,0.406,673,13,0.0,1,1,0.375,16250.0,206800.0,360,6.81,0.871,216550.0,659.52
24,36100.0,6.5,Full-time,Some College,Single,1,3008.0,474.5,4041.34,1.501,1.343,698,2,0.0,2,2,0.144,31500.8,570700.0,360,7.63,0.669,575999.2,-1507.51
39,82800.0,7.3,Full-time,Advanced,Single,4,6900.0,989.15,934.11,0.279,0.135,769,2,0.0,2,2,0.435,80399.5,159200.0,360,5.8,0.869,221100.5,4976.74
37,51600.0,8.0,Full-time,Some College,Single,1,4300.0,236.72,368.08,0.141,0.086,698,3,0.0,1,1,0.164,70474.8,16600.0,60,11.86,0.0,30425.2,3695.2
45,30800.0,5.6,Contract,Some College,Single,1,2566.67,403.06,345.0,0.291,0.134,718,12,0.0,0,0,0.466,24884.4,11500.0,0,18.11,0.0,33215.6,1818.61
37,38200.0,4.9,Full-time,Bachelor,Single,1,3183.0,556.96,405.0,0.302,0.127,728,20,0.0,1,1,0.561,48026.6,13500.0,0,17.91,0.0,74873.4,2221.3733333333334
19,20000.0,1.6,Self-employed,High School,Single,1,1667.0,326.55,246.0,0.344,0.148,663,5,0.0,0,0,0.824,4400.0,8200.0,0,18.31,0.0,28800.0,1094.12
34,47500.0,11.3,Full-time,Some College,Married,2,3958.33,898.29,607.0,0.38,0.153,659,9,0.0,2,2,0.587,46256.0,26000.0,60,14.15,0.0,91744.0,2453.0433333333335
27,31400.0,4.8,Full-time,Some College,Married,2,2617.0,882.2,155.14,0.396,0.059,754,6,0.0,1,1,0.597,35464.0,7300.0,60,10.01,0.0,59836.0,1579.3266666666664
57,33200.0,7.0,Full-time,Some College,Married,2,2767.0,372.68,513.83,0.32,0.186,733,18,0.0,1,1,0.375,54750.0,15600.0,36,11.42,0.0,48450.0,1880.16
61,34600.0,4.3,Full-time,Some College,Married,3,2883.0,242.71,647.54,0.309,0.225,725,10,0.0,1,1,0.503,24601.5,19600.0,36,11.63,0.0,44498.5,1993.08
22,22400.0,4.2,Contract,Some College,Single,0,1866.67,599.51,2086.51,1.439,1.118,628,0,0.0,0,0,0.245,10117.0,23400.0,12,12.68,0.0,26683.0,-819.3533333333337
39,98400.0,8.8,Full-time,Advanced,Single,0,8200.0,3103.24,207.0,0.404,0.025,800,9,0.0,2,2,0.262,96087.6,6900.0,0,16.2,0.0,41012.4,4889.76
37,48700.0,0.9,Full-time,Some College,Married,2,4058.33,216.67,180.0,0.098,0.044,719,15,0.0,0,0,0.164,49992.8,6000.0,0,16.09,0.0,15807.2,3661.6633333333334
37,67900.0,3.1,Self-employed,Bachelor,Married,4,5658.33,698.65,459.0,0.205,0.081,755,11,0.0,1,1,0.649,39838.5,21000.0,60,11.23,0.0,94661.5,4500.6833333333325
45,36200.0,6.7,Self-employed,High School,Married,1,3017.0,424.5,443.5,0.288,0.147,697,5,0.0,0,0,0.614,29297.4,77000.0,360,5.63,0.815,123602.6,2148.6666666666665
68,20000.0,10.2,Contract,High School,Single,2,1666.67,574.76,180.0,0.453,0.108,717,7,0.0,1,1,0.471,25392.0,6000.0,0,18.8,0.0,28608.0,911.91
54,42000.0,2.9,Self-employed,Bachelor,Married,0,3500.0,543.45,494.18,0.296,0.141,814,11,0.0,2,2,0.434,61014.8,15200.0,36,10.52,0.0,61985.2,2462.37
36,59000.0,7.5,Full-time,Advanced,Married,5,4917.0,574.39,1897.04,0.503,0.386,704,9,0.0,1,1,0.503,66747.1,349000.0,360,5.11,0.714,416552.9,2445.24
45,39500.0,11.7,Full-time,High School,Married,3,3291.67,396.46,2898.64,1.001,0.881,712,19,0.0,0,0,0.248,45420.8,335500.0,180,6.37,0.656,350479.2,-3.433333333333394
43,20500.0,5.7,Self-employed,High School,Married,1,1708.0,209.87,821.61,0.604,0.481,726,13,0.0,0,0,0.113,55437.5,24500.0,36,12.67,0.0,31562.5,676.85
42,26000.0,0.9,Self-employed,Some College,Married,1,2166.67,399.65,262.77,0.306,0.121,735,13,0.0,2,2,0.601,16997.4,8100.0,36,10.37,0.0,33702.6,1504.2466666666664
47,33700.0,0.7,Full-time,Some College,Married,1,2808.33,333.32,1353.26,0.601,0.482,687,7,0.0,2,2,0.6,16240.0,216800.0,360,6.38,0.577,241160.0,1121.75
30,67100.0,10.6,Full-time,Graduate,Married,3,5592.0,369.83,2896.47,0.584,0.518,718,14,0.0,0,0,0.583,73809.0,32600.0,12,12.0,0.0,135791.0,2325.37
48,53000.0,9.4,Full-time,High School,Married,1,4416.67,1554.93,141.0,0.384,0.032,731,3,0.0,2,2,0.327,81433.0,4700.0,0,17.98,0.0,44267.0,2720.74
36,122400.0,6.2,Self-employed,Bachelor,Single,1,10200.0,1340.26,494.77,0.18,0.049,746,14,0.0,1,1,0.475,183645.0,88900.0,360,5.32,0.798,255055.0,8364.97
43,33400.0,3.6,Full-time,Bachelor,Divorced,1,2783.0,419.78,217.67,0.229,0.078,763,11,0.0,2,2,0.236,27274.8,6600.0,36,11.51,0.0,15025.2,2145.8833333333337
28,31400.0,7.6,Full-time,Some College,Married,2,2617.0,720.86,2474.75,1.221,0.946,696,1,0.0,3,3,0.189,76801.7,27600.0,12,13.74,0.0,45498.3,-578.94
61,56000.0,8.3,Full-time,Advanced,Married,0,4666.67,1094.55,461.05,0.333,0.099,803,11,0.0,1,1,0.1,164520.0,22200.0,60,9.02,0.0,40480.0,3111.07
32,24300.0,2.7,Full-time,High School,Single,1,2025.0,526.45,66.0,0.293,0.033,669,14,0.0,0,0,0.232,14361.6,2200.0,0,18.23,0.0,6538.4,1432.55
37,66900.0,10.7,Part-time,Advanced,Single,1,5575.0,1801.16,153.0,0.351,0.027,732,9,0.0,2,2,0.123,133567.1,5100.0,0,16.64,0.0,23832.9,3620.84
29,25700.0,1.5,Full-time,High School,Single,0,2142.0,547.76,389.34,0.438,0.182,668,10,0.0,0,0,0.351,40951.9,17100.0,60,13.03,0.0,39248.1,1204.57
24,23000.0,1.7,Full-time,High School,Single,3,1916.67,662.61,676.85,0.699,0.353,613,8,0.0,2,2,1.0,0.0,14100.0,24,13.98,0.0,37600.0,577.2066666666667
26,25200.0,0.2,Full-time,Bachelor,Single,1,2100.0,311.69,234.0,0.26,0.111,690,8,0.0,3,3,0.885,6762.0,7800.0,0,19.85,0.0,59838.0,1554.31
41,85800.0,4.2,Full-time,High School,Divorced,2,7150.0,1426.65,1363.46,0.39,0.191,702,5,0.0,1,1,0.3,134960.0,28600.0,24,13.28,0.0,86440.0,4359.889999999999
36,33800.0,2.6,Self-employed,High School,Married,0,2816.67,478.22,419.95,0.319,0.149,663,15,0.0,2,2,0.516,42737.2,12600.0,36,12.24,0.0,58162.8,1918.4966666666664
50,32000.0,7.1,Full-time,Some College,Single,0,2666.67,699.93,712.64,0.53,0.267,742,5,0.0,1,1,0.122,82707.6,124000.0,360,5.61,0.841,135492.4,1254.0966666666666
31,41200.0,0.1,Self-employed,Some College,Married,0,3433.33,639.11,128.74,0.224,0.037,714,10,0.0,3,3,0.589,31605.9,5000.0,48,10.8,0.0,50294.1,2665.48
31,55900.0,3.9,Full-time,Some College,Single,2,4658.33,1199.5,619.09,0.39,0.133,688,1,0.0,5,5,0.369,89223.4,106900.0,360,5.68,0.811,159076.6,2839.74
38,37700.0,9.6,Part-time,Bachelor,Married,3,3141.67,1122.47,258.0,0.439,0.082,738,18,0.0,2,2,0.348,32143.6,8600.0,0,19.33,0.0,25756.4,1761.2
25,33200.0,6.1,Full-time,Bachelor,Single,0,2766.67,899.2,248.77,0.415,0.09,712,16,0.0,1,1,0.306,24012.4,11000.0,60,12.73,0.0,21587.6,1618.7
57,36600.0,7.9,Full-time,Some College,Married,3,3050.0,688.78,3265.17,1.296,1.071,745,11,0.0,2,2,0.581,15670.6,393200.0,180,5.75,0.715,414929.4,-903.9499999999998
33,72400.0,12.4,Self-employed,Advanced,Married,0,6033.33,1656.47,372.0,0.336,0.062,771,5,0.0,2,2,0.41,135877.0,12400.0,0,17.22,0.0,106823.0,4004.86
27,22500.0,4.5,Unknown,High School,Single,0,1875.0,642.49,324.0,0.515,0.173,651,10,0.0,0,0,0.443,33252.9,10800.0,0,17.88,0.0,37247.1,908.51
33,24300.0,2.5,Unknown,Graduate,Single,1,2025.0,112.25,297.0,0.202,0.147,631,1,0.0,2,2,0.532,27705.6,9900.0,0,18.94,0.0,41394.4,1615.75
57,78600.0,5.4,Full-time,Bachelor,Married,4,6550.0,678.29,863.57,0.235,0.132,750,12,0.0,1,1,0.149,112076.7,157800.0,360,5.17,0.901,177423.3,5008.14
42,35900.0,2.5,Part-time,Bachelor,Married,1,2991.67,507.45,487.62,0.333,0.163,684,10,0.0,2,2,0.47,56657.0,14400.0,36,13.35,0.0,64643.0,1996.5966666666666
39,90400.0,9.4,Full-time,Advanced,Married,5,7533.33,1024.03,1875.61,0.385,0.249,740,17,0.0,4,4,0.303,105595.5,387700.0,360,4.11,0.888,433604.5,4633.69
45,32900.0,18.2,Unknown,Graduate,Single,0,2741.67,340.13,489.0,0.302,0.178,733,7,0.0,2,2,0.405,58905.0,16300.0,0,16.92,0.0,56395.0,1912.54
36,75700.0,5.8,Self-employed,Graduate,Single,1,6308.0,854.92,435.0,0.204,0.069,783,10,0.0,1,1,0.777,20226.1,14500.0,0,16.98,0.0,84973.9,5018.41
43,88500.0,10.4,Self-employed,Graduate,Married,2,7375.0,954.88,52.23,0.137,0.007,724,8,0.0,2,2,0.436,46699.2,1600.0,36,10.8,0.0,37700.8,6367.89
46,70100.0,10.9,Full-time,Bachelor,Married,2,5841.67,1921.48,387.0,0.395,0.066,786,3,0.0,5,5,0.61,23985.0,12900.0,0,16.43,0.0,50415.0,3533.19
33,20000.0,6.4,Full-time,Advanced,Married,2,1667.0,632.8,1267.27,1.14,0.76,740,1,0.0,0,0,0.303,12476.3,185400.0,360,7.27,0.637,190823.7,-233.4033333333332
52,35300.0,3.1,Full-time,Graduate,Married,2,2941.67,596.4,1405.42,0.681,0.478,788,12,0.0,0,0,0.397,23999.4,332500.0,360,3.02,0.786,348300.6,939.85
33,24700.0,7.8,Full-time,Bachelor,Married,1,2058.33,469.45,921.24,0.676,0.448,646,12,0.0,0,0,0.289,42588.9,143800.0,360,6.63,0.81,161111.1,667.6433333333334
35,26100.0,6.6,Full-time,High School,Married,2,2175.0,550.05,534.88,0.499,0.246,659,8,0.0,3,3,0.27,13724.0,19700.0,48,13.65,0.0,24776.0,1090.0700000000002
27,20000.0,5.6,Part-time,High School,Single,2,1666.67,637.7,868.21,0.904,0.521,656,11,0.0,2,2,0.489,15176.7,26200.0,36,11.84,0.0,40723.3,160.76
29,29000.0,7.9,Self-employed,Some College,Married,3,2417.0,447.95,195.0,0.266,0.081,645,11,0.0,2,2,0.341,17265.8,6500.0,0,19.04,0.0,15434.2,1773.7166666666665
37,46500.0,6.6,Self-employed,Graduate,Single,1,3875.0,426.03,997.63,0.367,0.257,737,15,0.0,1,1,0.354,61499.2,29600.0,36,13.02,0.0,63300.8,2451.34
35,35100.0,9.0,Full-time,Some College,Single,2,2925.0,1072.09,3375.02,1.52,1.154,690,9,0.0,2,2,0.359,32114.1,471100.0,360,7.75,0.847,489085.9,-1522.1099999999997
71,20000.0,12.1,Full-time,Bachelor,Married,3,1666.67,661.31,516.9,0.707,0.31,731,15,0.0,1,1,0.167,44149.0,20200.0,48,10.47,0.0,29051.0,488.46
52,46900.0,7.6,Full-time,Bachelor,Married,3,3908.0,1108.6,239.37,0.345,0.061,750,22,0.0,0,0,0.466,54414.6,9100.0,48,11.94,0.0,56585.4,2560.36
25,73500.0,4.7,Full-time,Some College,Married,1,6125.0,944.78,480.0,0.233,0.078,718,10,0.0,0,0,0.579,40963.3,16000.0,0,19.11,0.0,72336.7,4700.22
30,34900.0,2.4,Full-time,High School,Married,5,2908.33,766.67,525.0,0.444,0.181,661,2,0.0,1,1,0.459,33704.3,17500.0,0,17.57,0.0,46095.7,1616.66
33,39000.0,12.2,Part-time,Bachelor,Single,2,3250.0,1277.35,539.82,0.559,0.166,723,9,0.0,1,1,0.286,36699.6,21100.0,48,10.46,0.0,35800.4,1432.83
23,20000.0,5.5,Unknown,Bachelor,Single,0,1666.67,469.9,1330.88,1.08,0.799,689,6,0.0,3,3,0.38,30938.0,202900.0,360,6.86,0.742,221862.0,-134.11333333333346
35,34100.0,7.8,Unknown,Some College,Single,3,2841.67,1039.56,426.8,0.516,0.15,705,8,0.0,1,1,0.513,29512.2,18800.0,60,12.9,0.0,49887.8,1375.3066666666666
56,20000.0,6.9,Full-time,Bachelor,Divorced,0,1666.67,577.4,2518.29,1.857,1.511,705,20,0.0,1,1,0.428,24424.4,432000.0,360,5.74,0.781,450275.6,-1429.02
42,88300.0,3.1,Self-employed,Bachelor,Married,1,7358.33,1246.94,577.41,0.248,0.078,758,13,0.0,0,0,0.72,62524.0,17500.0,36,11.54,0.0,178276.0,5533.98
47,38400.0,1.1,Unknown,Some College,Single,0,3200.0,704.81,835.39,0.481,0.261,700,6,0.0,2,2,0.316,78933.6,24900.0,36,12.7,0.0,61366.4,1659.8
36,43500.0,1.8,Contract,Graduate,Single,1,3625.0,1412.6,585.69,0.551,0.162,722,4,0.0,1,1,0.407,27693.1,17500.0,36,12.53,0.0,36506.9,1626.71
32,20000.0,10.3,Full-time,Advanced,Single,0,1666.67,648.94,195.0,0.506,0.117,644,13,0.0,2,2,0.445,30081.0,6500.0,0,19.97,0.0,30619.0,822.7266666666667
27,20000.0,9.4,Full-time,Some College,Single,0,1666.67,568.58,206.3,0.465,0.124,650,11,0.0,1,1,0.292,39081.6,6100.0,36,13.26,0.0,22218.4,891.7866666666666
29,61300.0,0.5,Self-employed,Bachelor,Married,3,5108.33,2026.11,108.45,0.418,0.021,760,12,0.0,0,0,0.233,135605.6,4200.0,48,10.95,0.0,45394.4,2973.77
62,49600.0,6.4,Contract,Some College,Married,2,4133.33,897.91,480.0,0.333,0.116,752,15,0.0,2,2,0.108,143076.8,16000.0,0,16.59,0.0,33323.2,2755.42
24,20000.0,5.8,Full-time,Some College,Single,0,1666.67,501.85,417.0,0.551,0.25,658,10,0.0,0,0,0.114,42173.6,13900.0,0,20.6,0.0,19326.4,747.8166666666667
43,20000.0,8.0,Full-time,Bachelor,Married,2,1666.67,179.79,689.59,0.522,0.414,726,13,0.0,3,3,0.419,35499.1,14800.0,24,10.97,0.0,40400.9,797.2866666666667
20,20000.0,2.6,Self-employed,Some College,Single,2,1666.67,575.28,4688.58,3.158,2.813,637,13,0.0,2,2,0.611,20228.0,511400.0,180,7.32,0.786,543172.0,-3597.19
34,45000.0,8.0,Full-time,Graduate,Single,3,3750.0,875.35,162.0,0.277,0.043,709,8,0.0,2,2,0.085,27541.5,5400.0,0,19.01,0.0,7958.5,2712.65
53,74100.0,2.4,Self-employed,Bachelor,Married,0,6175.0,1137.43,478.63,0.262,0.078,787,15,0.0,1,1,0.802,36055.79999999999,22600.0,60,9.86,0.0,168644.2,4558.94
20,20000.0,2.3,Full-time,Some College,Single,2,1666.67,533.0,835.32,0.821,0.501,656,0,0.0,4,4,0.705,5664.0,31200.0,48,12.89,0.0,44736.0,298.35
24,27300.0,2.1,Part-time,High School,Single,0,2275.0,215.17,3055.88,1.438,1.343,643,6,0.0,2,2,0.22,56004.0,346200.0,180,6.71,0.79,361996.0,-996.05
58,47900.0,7.6,Full-time,Some College,Single,0,3991.67,603.18,1700.73,0.577,0.426,755,11,0.0,1,1,0.514,57639.6,194500.0,180,6.56,0.726,255460.4,1687.76
40,66100.0,1.8,Unknown,Advanced,Married,2,5508.33,1975.28,1416.4,0.616,0.257,807,6,0.0,5,5,0.309,116433.5,317000.0,360,3.46,0.862,369066.5,2116.65
49,38000.0,0.2,Full-time,High School,Married,0,3166.67,260.44,923.83,0.374,0.292,722,14,0.0,4,4,0.877,13210.2,161100.0,360,5.59,0.879,255289.8,1982.3966666666665
27,20000.0,8.1,Full-time,Bachelor,Married,0,1666.67,205.16,705.74,0.547,0.423,641,5,0.0,2,2,0.551,9473.9,21300.0,36,11.83,0.0,32926.1,755.7666666666668
24,25500.0,2.8,Full-time,Some College,Single,0,2125.0,417.25,637.8,0.496,0.3,712,9,0.0,0,0,0.602,26427.199999999997,18800.0,36,13.48,0.0,58772.8,1069.95
42,105100.0,6.4,Full-time,Advanced,Married,1,8758.0,887.22,2486.79,0.385,0.284,750,13,0.0,3,3,0.485,90331.0,379900.0,360,6.84,0.75,464969.0,5384.32
47,43100.0,0.4,Full-time,Bachelor,Divorced,0,3591.67,257.28,952.13,0.337,0.265,729,9,0.0,0,0,0.518,54899.8,20500.0,24,10.65,0.0,79500.2,2382.26
34,38200.0,3.9,Full-time,High School,Married,3,3183.33,351.6,392.46,0.234,0.123,608,12,0.0,3,3,0.601,38902.5,50900.0,360,8.53,0.83,109497.5,2439.27
35,27100.0,5.3,Unknown,High School,Single,0,2258.33,276.57,2637.78,1.29,1.168,612,18,0.0,3,3,0.491,20818.1,258700.0,180,9.09,0.855,278781.9,-656.02
35,50100.0,2.5,Full-time,Bachelor,Married,2,4175.0,1510.85,2479.89,0.956,0.594,695,14,0.0,0,0,0.829,14039.1,416300.0,360,5.94,0.777,484360.9,184.26
39,24600.0,5.2,Contract,Some College,Single,1,2050.0,483.06,492.99,0.476,0.24,722,8,0.0,2,2,0.395,32125.5,18700.0,48,12.06,0.0,39674.5,1073.95
31,23600.0,3.1,Part-time,Bachelor,Single,2,1966.67,549.26,153.0,0.357,0.078,673,9,0.0,2,2,0.404,20502.4,5100.0,0,17.81,0.0,18997.6,1264.41
35,38900.0,5.3,Full-time,Bachelor,Married,1,3242.0,1078.65,1030.31,0.651,0.318,674,4,0.0,0,0,0.119,44842.9,152700.0,360,7.14,0.901,158757.1,1132.7066666666665
29,116500.0,10.0,Full-time,Graduate,Single,1,9708.33,1896.72,2275.06,0.43,0.234,728,12,0.0,2,2,0.31,69345.0,347200.0,360,6.85,0.845,378355.0,5536.553333333334
33,23100.0,9.4,Unknown,Bachelor,Single,0,1925.0,535.56,239.93,0.403,0.125,712,14,0.0,4,4,0.435,36894.5,9200.0,48,11.48,0.0,37605.5,1149.51
43,95800.0,1.9,Unknown,Graduate,Single,1,7983.33,2957.28,480.0,0.431,0.06,751,7,0.0,1,1,0.52,69792.0,16000.0,0,16.2,0.0,91608.0,4546.05
49,95900.0,3.6,Full-time,Bachelor,Divorced,0,7991.67,2758.19,814.43,0.447,0.102,687,14,0.0,1,1,0.29,71426.0,121800.0,360,7.05,0.705,150974.0,4419.05
27,47700.0,1.7,Full-time,Advanced,Married,3,3975.0,220.24,1656.35,0.472,0.417,720,3,0.0,6,6,0.482,61797.4,308900.0,360,4.99,0.946,366402.6,2098.41
38,41500.0,6.8,Full-time,Graduate,Single,1,3458.33,725.45,162.0,0.257,0.047,711,8,0.0,1,1,0.884,14894.399999999994,5400.0,0,19.12,0.0,118905.6,2570.88
54,25300.0,3.2,Full-time,High School,Married,0,2108.33,110.91,1273.84,0.657,0.604,686,14,0.0,2,2,0.326,12334.2,196600.0,360,6.74,0.816,202565.8,723.58
58,26400.0,5.0,Full-time,Some College,Married,1,2200.0,260.91,375.23,0.289,0.171,621,8,0.0,1,1,0.496,27720.0,15600.0,60,15.5,0.0,42880.0,1563.86
49,55600.0,6.3,Full-time,Advanced,Single,1,4633.0,668.1,2277.18,0.636,0.491,737,4,0.0,2,2,0.466,50249.4,365200.0,360,6.37,0.816,409050.6,1688.05
49,75600.0,9.1,Full-time,Some College,Married,3,6300.0,2216.35,1570.31,0.601,0.249,728,4,0.0,1,1,0.419,70649.6,17700.0,12,11.72,0.0,68650.4,2513.34
39,50200.0,9.2,Full-time,Advanced,Married,3,4183.33,1204.97,123.0,0.317,0.029,740,17,0.0,1,1,0.357,54719.3,4100.0,0,17.03,0.0,34480.7,2855.36
44,50500.0,8.4,Full-time,Advanced,Married,1,4208.33,1611.73,210.0,0.433,0.05,753,4,0.0,2,2,0.775,14782.5,7000.0,0,16.63,0.0,57917.5,2386.6
23,20100.0,4.2,Full-time,Some College,Single,1,1675.0,196.16,668.5,0.516,0.399,680,7,0.0,0,0,0.468,10267.6,111500.0,360,6.0,0.803,120532.4,810.34
25,20000.0,7.1,Full-time,High School,Married,0,1667.0,535.23,1083.27,0.971,0.65,649,1,0.0,2,2,0.642,9093.2,180100.0,360,6.03,0.937,196406.8,48.17
47,54500.0,10.7,Self-employed,Bachelor,Married,1,4541.67,516.78,84.0,0.132,0.018,722,3,0.0,2,2,0.771,12824.0,2800.0,0,16.15,0.0,45976.0,3940.89
37,41000.0,5.4,Full-time,High School,Married,1,3416.67,807.09,992.63,0.527,0.291,687,2,0.0,1,1,0.391,52069.5,148300.0,360,7.06,0.657,181730.5,1616.9466666666665
35,35100.0,0.2,Full-time,Some College,Single,1,2925.0,579.18,357.0,0.32,0.122,671,6,0.0,3,3,0.587,36467.9,11900.0,0,18.68,0.0,63732.1,1988.82
33,37000.0,7.0,Full-time,Bachelor,Married,2,3083.33,232.76,881.21,0.361,0.286,677,7,0.0,2,2,0.392,53686.4,32100.0,48,14.25,0.0,66713.6,1969.3633333333335
